id,name_cn,name_jp,name_en,grade,ms_number,series,subcategory,price_jp_msrp,price_jp_market,price_us_msrp,price_us_market,price_cn_msrp,price_cn_market,created_at,updated_at
1170,eEXM-30 Espossito Θ,,,30MM,EXM-30,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,2500.0,,16.75,,125.0,,2026-01-12 08:03:12.278483,2026-01-12 08:03:12.278485
1171,eEXM-30 Espossito γ,,,30MM,EXM-30,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1480.0,,9.92,,74.0,,2026-01-12 08:03:12.279056,2026-01-12 08:03:12.279057
1172,46 eEXM-S01U Forestieri 01,,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1100.0,,7.37,,55.0,,2026-01-12 08:03:12.279783,2026-01-12 08:03:12.279785
1173,47 eEXM-S02M Forestieri 02,,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1100.0,,7.37,,55.0,,2026-01-12 08:03:12.280365,2026-01-12 08:03:12.280367
1174,eEXM-S03H Forestieri 03,,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1200.0,,8.04,,60.0,,2026-01-12 08:03:12.280935,2026-01-12 08:03:12.280936
1175,eEXM-S04A Forestieri 04,,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,2600.0,,17.42,,130.0,,2026-01-12 08:03:12.281500,2026-01-12 08:03:12.281502
1176,eEXM GIG-R01 Provedel(type-REX 01),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,4000.0,,26.8,,200.0,,2026-01-12 08:03:12.282037,2026-01-12 08:03:12.282038
1177,55 eEXM GIG-C02 Provedel(type-COMMAND 02),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,4000.0,,26.8,,200.0,,2026-01-12 08:03:12.282568,2026-01-12 08:03:12.282570
1178,eEXM-9 巴斯基洛特[棕色],,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1480.0,,9.92,,74.0,,2026-01-12 08:03:12.283094,2026-01-12 08:03:12.283096
1179,eEXM-9 巴斯基洛特[灰色],,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1480.0,,9.92,,74.0,,2026-01-12 08:03:12.283611,2026-01-12 08:03:12.283612
1180,eEXM-40 伊格莱特 01,,,30MM,EXM-40,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1200.0,,8.04,,60.0,,2026-01-12 08:03:12.284131,2026-01-12 08:03:12.284133
1181,eEXM-40 伊格莱特 02,,,30MM,EXM-40,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1200.0,,8.04,,60.0,,2026-01-12 08:03:12.284741,2026-01-12 08:03:12.284743
1182,04 bEXM-15 Porta Nova 绿色,,,30MM,EXM-15,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1280.0,,8.58,,64.0,,2026-01-12 08:03:12.285306,2026-01-12 08:03:12.285307
1183,05 bEXM-15 Porta Nova 深灰色,,,30MM,EXM-15,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1280.0,,8.58,,64.0,,2026-01-12 08:03:12.285849,2026-01-12 08:03:12.285850
1184,06 bEXM-15 Porta Nova 红色,,,30MM,EXM-15,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1280.0,,8.58,,64.0,,2026-01-12 08:03:12.286570,2026-01-12 08:03:12.286574
1185,08 bEXM-15 Porta Nova 蓝色,,,30MM,EXM-15,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1280.0,,8.58,,64.0,,2026-01-12 08:03:12.287284,2026-01-12 08:03:12.287286
1186,10 bEXM-15 Porta Nova 黄色,,,30MM,EXM-15,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1300.0,,8.71,,65.0,,2026-01-12 08:03:12.287931,2026-01-12 08:03:12.287933
1187,12 bEXM-15 Porta Nova 白色,,,30MM,EXM-15,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1280.0,,8.58,,64.0,,2026-01-12 08:03:12.288682,2026-01-12 08:03:12.288685
1188,14 bEXM-15 Porta Nova 海军蓝色,,,30MM,EXM-15,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1300.0,,8.71,,65.0,,2026-01-12 08:03:12.289345,2026-01-12 08:03:12.289346
1189,16 bEXM-15 Porta Nova 棕色,,,30MM,EXM-15,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,,,,,,,2026-01-12 08:03:12.289943,2026-01-12 08:03:12.289945
1190,18 bEXM-15 Porta Nova 宇宙装备 灰色,,,30MM,EXM-15,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1800.0,,12.06,,90.0,,2026-01-12 08:03:12.290671,2026-01-12 08:03:12.290674
1191,20 bEXM-15 Porta Nova 黑色,,,30MM,EXM-15,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1280.0,,8.58,,64.0,,2026-01-12 08:03:12.291395,2026-01-12 08:03:12.291397
1192,22 bEXM-15 Porta Nova 水中式样 紫色,,,30MM,EXM-15,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1800.0,,12.06,,90.0,,2026-01-12 08:03:12.291999,2026-01-12 08:03:12.292001
1193,30 bEXM-15 Porta Nova(水中式样)[蓝灰色],,,30MM,EXM-15,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1800.0,,12.06,,90.0,,2026-01-12 08:03:12.292573,2026-01-12 08:03:12.292575
1194,Porta Nova(宇宙式样)[暗紫色],,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1800.0,,12.06,,90.0,,2026-01-12 08:03:12.293135,2026-01-12 08:03:12.293137
1195,bEXM-15C Porta Nova(特殊部队所属机),,,30MM,EXM-15C,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,2300.0,,15.41,,115.0,,2026-01-12 08:03:12.293680,2026-01-12 08:03:12.293682
1196,27 bEXM-14T Cielnova 深灰色,,,30MM,EXM-14T,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1400.0,,9.38,,70.0,,2026-01-12 08:03:12.294280,2026-01-12 08:03:12.294282
1197,28 bEXM-14T Cielnova 绿色,,,30MM,EXM-14T,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1400.0,,9.38,,70.0,,2026-01-12 08:03:12.295019,2026-01-12 08:03:12.295021
1198,31 eEXM-14T Cielnova 白色,,,30MM,EXM-14T,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,,,,,,,2026-01-12 08:03:12.295846,2026-01-12 08:03:12.295849
1199,35 bEXM-14T Cielnova  黑色,,,30MM,EXM-14T,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1380.0,,9.25,,69.0,,2026-01-12 08:03:12.296608,2026-01-12 08:03:12.296610
1200,bEXM-C14TS Cielnova Custom(宇宙式样),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,2600.0,,17.42,,130.0,,2026-01-12 08:03:12.297179,2026-01-12 08:03:12.297180
1201,44 bEXM-28 Revernova[绿色],,,30MM,EXM-28,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1380.0,,9.25,,69.0,,2026-01-12 08:03:12.297727,2026-01-12 08:03:12.297729
1202,45 bEXM-29 Gardonova[棕色],,,30MM,EXM-29,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1380.0,,9.25,,69.0,,2026-01-12 08:03:12.298279,2026-01-12 08:03:12.298281
1203,bEXM-28G Revernova(陆战强化样式 ),,,30MM,EXM-28G,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,2600.0,,17.42,,130.0,,2026-01-12 08:03:12.298816,2026-01-12 08:03:12.298818
1204,bEXM-29 Gardonova[绿色],,,30MM,EXM-29,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1380.0,,9.25,,69.0,,2026-01-12 08:03:12.299383,2026-01-12 08:03:12.299385
1205,bEXM-28 Revernova[棕色],,,30MM,EXM-28,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1380.0,,9.25,,69.0,,2026-01-12 08:03:12.300278,2026-01-12 08:03:12.300280
1206,bEXM-33T nova沃尔帕诺瓦(坦克Ver.),,,30MM,EXM-33T,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1480.0,,9.92,,74.0,,2026-01-12 08:03:12.301062,2026-01-12 08:03:12.301064
1207,bEXM-33QB nova沃尔帕诺瓦(全地形车Ver.),,,30MM,EXM-33Q,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1480.0,,9.92,,74.0,,2026-01-12 08:03:12.301819,2026-01-12 08:03:12.301822
1208,bEXMｰ21 维尔德诺瓦[绿色],,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1680.0,,11.26,,84.0,,2026-01-12 08:03:12.302527,2026-01-12 08:03:12.302529
1209,bEXMｰ21 维尔德诺瓦[海军蓝],,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1680.0,,11.26,,84.0,,2026-01-12 08:03:12.303086,2026-01-12 08:03:12.303088
1210,bEXM-6 劳德诺瓦I,,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1480.0,,9.92,,74.0,,2026-01-12 08:03:12.303950,2026-01-12 08:03:12.303953
1211,bEXM-6 劳德诺瓦II,,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1480.0,,9.92,,74.0,,2026-01-12 08:03:12.304698,2026-01-12 08:03:12.304701
1212,33 EXM-A9s Spinatio(战国式样),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1280.0,,8.58,,64.0,,2026-01-12 08:03:12.305426,2026-01-12 08:03:12.305428
1213,34 EXM-A9n Spinatio(忍者式样),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1280.0,,8.58,,64.0,,2026-01-12 08:03:12.306168,2026-01-12 08:03:12.306170
1214,42 EXM-A9a Spinatio(陆军样式),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1280.0,,8.58,,64.0,,2026-01-12 08:03:12.306940,2026-01-12 08:03:12.306943
1215,48 EXM-A9k Spinatio(骑士样式),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1480.0,,9.92,,74.0,,2026-01-12 08:03:12.307684,2026-01-12 08:03:12.307686
1216,EXM-A9sg Spinatio(将军式样),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,2500.0,,16.75,,125.0,,2026-01-12 08:03:12.308433,2026-01-12 08:03:12.308435
1217,EXM-A9bk 斯匹纳提亚 黑骑士式样,,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,2600.0,,17.42,,130.0,,2026-01-12 08:03:12.308989,2026-01-12 08:03:12.308991
1218,EXM-A9rk Spinatio(皇家骑士式样),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1880.0,,12.6,,94.0,,2026-01-12 08:03:12.309521,2026-01-12 08:03:12.309523
1219,38 EXM-E7f Spinatia (剑术师样式),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1280.0,,8.58,,64.0,,2026-01-12 08:03:12.310051,2026-01-12 08:03:12.310053
1220,39 EXM-E7a Spinatia (刺客样式),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1280.0,,8.58,,64.0,,2026-01-12 08:03:12.310572,2026-01-12 08:03:12.310574
1221,43 EXM-E7c Spinatia(突击队样式),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1280.0,,8.58,,64.0,,2026-01-12 08:03:12.311086,2026-01-12 08:03:12.311088
1222,49 EXM-E7r Spinatia(死神样式),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1480.0,,9.92,,74.0,,2026-01-12 08:03:12.311677,2026-01-12 08:03:12.311679
1223,EXM-E7sv Spinatio(圣女武神式样),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,2600.0,,17.42,,130.0,,2026-01-12 08:03:12.312437,2026-01-12 08:03:12.312439
1224,1/144  EXM-H15A Acerby (TYPE-A),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1680.0,,11.26,,84.0,,2026-01-12 08:03:12.313164,2026-01-12 08:03:12.313167
1225,1/144  EXM-H15B Acerby (TYPE-B),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1680.0,,11.26,,84.0,,2026-01-12 08:03:12.313886,2026-01-12 08:03:12.313889
1226,EXM-H15C Acerby(TYPE-C),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,,,,,,,2026-01-12 08:03:12.314623,2026-01-12 08:03:12.314626
1227,EXM-H15D Acerby(TYPE-D),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1780.0,,11.93,,89.0,,2026-01-12 08:03:12.315447,2026-01-12 08:03:12.315450
1228,EXM-H15E Acerby(TYPE-E),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1780.0,,11.93,,89.0,,2026-01-12 08:03:12.316243,2026-01-12 08:03:12.316246
1229,EXM-X20A 雷尼维克斯 (TYPE-A),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1680.0,,11.26,,84.0,,2026-01-12 08:03:12.317019,2026-01-12 08:03:12.317021
1230,EXM-X20B 雷尼维克斯 (TYPE-B),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1680.0,,11.26,,84.0,,2026-01-12 08:03:12.317782,2026-01-12 08:03:12.317784
1231,EV-01 载具拓展包 (空中战斗机Ver.)［白色］,,,30MM,EV-01,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,800.0,,5.36,,40.0,,2026-01-12 08:03:12.318547,2026-01-12 08:03:12.318550
1232,EV-02 Exa Vehicle(Air Fighter ver.) 灰色,,,30MM,EV-02,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,800.0,,5.36,,40.0,,2026-01-12 08:03:12.319389,2026-01-12 08:03:12.319392
1233,EV-03 Exa Vehicle (坦克ver.) 橄榄绿色,,,30MM,EV-03,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,780.0,,5.23,,39.0,,2026-01-12 08:03:12.320028,2026-01-12 08:03:12.320030
1234,EV-04 Exa Vehicle (坦克ver.) 棕色,,,30MM,EV-04,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,780.0,,5.23,,39.0,,2026-01-12 08:03:12.320748,2026-01-12 08:03:12.320750
1235,EV-05 Exa Vehicle(攻击潜艇ver.)[浅灰色],,,30MM,EV-05,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,800.0,,5.36,,40.0,,2026-01-12 08:03:12.321353,2026-01-12 08:03:12.321355
1236,EV-06 Exa Vehicle 攻击潜艇ver. 蓝灰色,,,30MM,EV-06,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,780.0,,5.23,,39.0,,2026-01-12 08:03:12.321905,2026-01-12 08:03:12.321907
1237,EV-07 Exa Vehicle(太空载具ver.)[紫色],,,30MM,EV-07,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,780.0,,5.23,,39.0,,2026-01-12 08:03:12.322463,2026-01-12 08:03:12.322464
1238,EV-08 Exa Vehicle(太空载具ver.)[黑色],,,30MM,EV-08,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,780.0,,5.23,,39.0,,2026-01-12 08:03:12.323005,2026-01-12 08:03:12.323008
1239,EV-09 Exa Vehicle(加农机车ver.),,,30MM,EV-09,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,780.0,,5.23,,39.0,,2026-01-12 08:03:12.323658,2026-01-12 08:03:12.323660
1240,EV-10 Exa Vehicle(机械狗ver.),,,30MM,EV-10,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,780.0,,5.23,,39.0,,2026-01-12 08:03:12.324403,2026-01-12 08:03:12.324406
1241,EV-11 Exa Vehicle(小型量产机Ver.),,,30MM,EV-11,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,780.0,,5.23,,39.0,,2026-01-12 08:03:12.325271,2026-01-12 08:03:12.325273
1242,EV-12 Exa Vehicle(装甲突击机Ver.),,,30MM,EV-12,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,980.0,,6.57,,49.0,,2026-01-12 08:03:12.326051,2026-01-12 08:03:12.326054
1243,Exa Vechicle（自定义运输车）,,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1380.0,,9.25,,69.0,,2026-01-12 08:03:12.326784,2026-01-12 08:03:12.326787
1244,EXA Vehicle(倾转旋翼机Ver.),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,980.0,,6.57,,49.0,,2026-01-12 08:03:12.327538,2026-01-12 08:03:12.327540
1245,Exa Vehicle (多足机械 Ver.),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,980.0,,6.57,,49.0,,2026-01-12 08:03:12.328295,2026-01-12 08:03:12.328298
1246,EXA Vehicle(机械马Ver.),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1080.0,,7.24,,54.0,,2026-01-12 08:03:12.328988,2026-01-12 08:03:12.328990
1247,EXA Vehicle(机械马Ver.)[白色],,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1080.0,,7.24,,54.0,,2026-01-12 08:03:12.329621,2026-01-12 08:03:12.329623
1248,EXA Vehicle(小型可变机Ver.),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,980.0,,6.57,,49.0,,2026-01-12 08:03:12.330459,2026-01-12 08:03:12.330461
1249,EXA Vehicle(机动飞翼Ver.),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1080.0,,7.24,,54.0,,2026-01-12 08:03:12.331099,2026-01-12 08:03:12.331101
1250,EXA Vehicle(机动平衡车Ver.),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1080.0,,7.24,,54.0,,2026-01-12 08:03:12.331701,2026-01-12 08:03:12.331702
1251,Exa Vehicle(金属色加农机车ver.),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1180.0,,7.91,,59.0,,2026-01-12 08:03:12.332306,2026-01-12 08:03:12.332308
1252,EXA Vehicle(Boost Blaze Bike Ver.),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,2000.0,,13.4,,100.0,,2026-01-12 08:03:12.332954,2026-01-12 08:03:12.332956
1253,Exa Vehicle(推进狂野摩托Ver.),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,2000.0,,13.4,,100.0,,2026-01-12 08:03:12.333544,2026-01-12 08:03:12.333546
1254,OP-11 可选背包1,,,30MM,OP-11,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,400.0,,2.68,,20.0,,2026-01-12 08:03:12.334113,2026-01-12 08:03:12.334114
1255,OP-14 可选背包2,,,30MM,OP-14,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,400.0,,2.68,,20.0,,2026-01-12 08:03:12.334664,2026-01-12 08:03:12.334666
1256,W-03 多用途喷射组件,,,30MM,W-03,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,600.0,,4.02,,30.0,,2026-01-12 08:03:12.335209,2026-01-12 08:03:12.335211
1257,W-04 手臂单元步枪/大型爪,,,30MM,W-04,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,400.0,,2.68,,20.0,,2026-01-12 08:03:12.335743,2026-01-12 08:03:12.335745
1258,W-05 可选配件包1,,,30MM,W-05,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,600.0,,4.02,,30.0,,2026-01-12 08:03:12.336277,2026-01-12 08:03:12.336279
1259,W-06 拓展配件包2,,,30MM,W-06,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,600.0,,4.02,,30.0,,2026-01-12 08:03:12.336873,2026-01-12 08:03:12.336876
1260,W-09 可选配件包3,,,30MM,W-09,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,600.0,,4.02,,30.0,,2026-01-12 08:03:12.337869,2026-01-12 08:03:12.337871
1261,W-12 可选配件包5(多用途机翼/多用途推进器),,,30MM,W-12,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,600.0,,4.02,,30.0,,2026-01-12 08:03:12.338433,2026-01-12 08:03:12.338435
1262,W-13 自定义武器(魔法武装),,,30MM,W-13,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,500.0,,3.35,,25.0,,2026-01-12 08:03:12.338985,2026-01-12 08:03:12.338987
1263,W-14 配件套装6(自定义头部A),,,30MM,W-14,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,600.0,,4.02,,30.0,,2026-01-12 08:03:12.339534,2026-01-12 08:03:12.339535
1264,W-15 自定义武器(奇幻武装),,,30MM,W-15,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,500.0,,3.35,,25.0,,2026-01-12 08:03:12.340070,2026-01-12 08:03:12.340071
1265,W-16 可选配件包7(自定义头部B),,,30MM,W-16,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,600.0,,4.02,,30.0,,2026-01-12 08:03:12.340592,2026-01-12 08:03:12.340593
1266,W-17 可选配件包8(多用途背包),,,30MM,W-17,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,600.0,,4.02,,30.0,,2026-01-12 08:03:12.341117,2026-01-12 08:03:12.341119
1267,W-18 自定义武器(加特林单元),,,30MM,W-18,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,600.0,,4.02,,30.0,,2026-01-12 08:03:12.341902,2026-01-12 08:03:12.341904
1268,W-19 可选配件包9(大型推进器组件),,,30MM,W-19,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,780.0,,5.23,,39.0,,2026-01-12 08:03:12.342492,2026-01-12 08:03:12.342494
1269,W-20 自定义武器(军事武装),,,30MM,W-20,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,500.0,,3.35,,25.0,,2026-01-12 08:03:12.343038,2026-01-12 08:03:12.343039
1270,W-21 可选配件包10(大型燃料罐组件),,,30MM,W-21,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,880.0,,5.9,,44.0,,2026-01-12 08:03:12.343571,2026-01-12 08:03:12.343573
1271,W-22 可选配件包11 大型加农炮/强化手臂单元,,,30MM,W-22,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,880.0,,5.9,,44.0,,2026-01-12 08:03:12.344172,2026-01-12 08:03:12.344174
1272,W-24 自定义武器（能量武装）,,,30MM,W-24,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,750.0,,5.03,,37.5,,2026-01-12 08:03:12.344910,2026-01-12 08:03:12.344912
1273,可选配件包12（手型部件/多重关节）,,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,750.0,,5.03,,37.5,,2026-01-12 08:03:12.345649,2026-01-12 08:03:12.345651
1274,自定义武器(重型武装1),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,880.0,,5.9,,44.0,,2026-01-12 08:03:12.346367,2026-01-12 08:03:12.346369
1275,多用途制作者收纳箱,,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,2000.0,,13.4,,100.0,,2026-01-12 08:03:12.347369,2026-01-12 08:03:12.347371
1276,多用途制作者流道支架,,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,,,,,,,2026-01-12 08:03:12.347991,2026-01-12 08:03:12.347993
1277,可选配件包14 多用途披风,,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,980.0,,6.57,,49.0,,2026-01-12 08:03:12.348553,2026-01-12 08:03:12.348555
1278,可选配件包13 腿部推进器/无线武器包,,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,980.0,,6.57,,49.0,,2026-01-12 08:03:12.349116,2026-01-12 08:03:12.349118
1279,配件套装15(多用途推进器/多重关节),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,880.0,,5.9,,44.0,,2026-01-12 08:03:12.349713,2026-01-12 08:03:12.349715
1280,配件套装16(手臂组件/腿部组件1),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1080.0,,7.24,,54.0,,2026-01-12 08:03:12.350320,2026-01-12 08:03:12.350322
1281,自定义武器(重型武装2),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,980.0,,6.57,,49.0,,2026-01-12 08:03:12.350876,2026-01-12 08:03:12.350878
1282,配件套装17(翅膀组件1),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,880.0,,5.9,,44.0,,2026-01-12 08:03:12.351413,2026-01-12 08:03:12.351415
1283,配件套装18(手臂组件/腿部组件2),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1080.0,,7.24,,54.0,,2026-01-12 08:03:12.351994,2026-01-12 08:03:12.351996
1284,自定义武器(等离子武装),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,880.0,,5.9,,44.0,,2026-01-12 08:03:12.352639,2026-01-12 08:03:12.352642
1285,配件套装19(多用途盾牌),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,980.0,,6.57,,49.0,,2026-01-12 08:03:12.353362,2026-01-12 08:03:12.353364
1286,配件套装20 全装甲组件1,,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,1100.0,,7.37,,55.0,,2026-01-12 08:03:12.353936,2026-01-12 08:03:12.353938
1287,配件套装21 多用途导弹1,,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,880.0,,5.9,,44.0,,2026-01-12 08:03:12.354484,2026-01-12 08:03:12.354485
1288,配件套装22(翅膀组件2),,,30MM,,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,880.0,,5.9,,44.0,,2026-01-12 08:03:12.355118,2026-01-12 08:03:12.355120
1289,W-01 Alto用 可选武器包1,,,30MM,W-01,30 MINUTES MISSIONS 30MM 1/144科幻拼装模型,装甲核心,500.0,,3.35,,25.0,,2026-01-12 08:03:12.355681,2026-01-12 08:03:12.355683
